,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainTomorrow_predict
1540,10.4,16.4,0.0,3.0,0.4,270.0,30.0,292.5,202.5,19.0,13.0,75.0,82.0,1026.1,1024.1,0.0,0.0,13.0,15.0,0,0,1
1541,12.2,20.9,0.4,0.4,8.5,270.0,26.0,270.0,22.5,20.0,13.0,78.0,52.0,1025.5,1021.6,0.0,0.0,13.6,20.6,0,0,0
1542,9.8,20.9,0.0,3.0,10.0,292.5,33.0,270.0,292.5,20.0,13.0,70.0,64.0,1024.2,1020.7,0.0,0.0,11.8,20.5,0,0,0
1543,10.3,23.0,0.0,4.0,10.1,315.0,24.0,270.0,0.0,11.0,17.0,69.0,88.0,1024.4,1020.2,0.0,0.0,13.2,21.7,0,0,0
1544,9.6,17.1,0.0,4.0,2.4,270.0,37.0,292.5,270.0,7.0,7.0,79.0,93.0,1020.5,1018.7,0.0,0.0,12.2,13.7,0,1,1
1545,12.2,18.6,13.8,1.0,4.3,292.5,59.0,337.5,337.5,24.0,24.0,77.0,37.0,1012.5,1008.8,0.0,0.0,15.7,18.4,1,0,0
1546,10.4,17.5,0.0,6.0,7.8,270.0,61.0,292.5,270.0,26.0,31.0,43.0,41.0,1013.9,1012.8,0.0,0.0,12.5,15.9,0,0,0
1547,10.0,19.3,0.2,3.4,9.2,225.0,41.0,270.0,180.0,22.0,19.0,65.0,50.0,1020.3,1019.5,0.0,0.0,12.3,17.9,0,0,0
1548,9.1,18.9,0.0,2.6,9.3,202.5,41.0,270.0,180.0,20.0,26.0,66.0,52.0,1026.5,1025.3,0.0,0.0,12.1,17.7,0,1,0
1549,11.3,18.1,21.4,3.0,2.2,202.5,30.0,315.0,180.0,9.0,17.0,94.0,69.0,1031.6,1030.6,0.0,0.0,12.1,16.6,1,1,1
1550,10.4,18.5,1.4,1.0,6.6,270.0,26.0,270.0,157.5,19.0,13.0,80.0,63.0,1035.0,1032.5,0.0,0.0,12.8,17.3,1,0,0
1551,11.9,20.1,0.0,3.2,2.0,72.5,28.0,270.0,157.5,20.0,15.0,79.0,63.0,1033.6,1030.7,0.0,0.0,12.9,17.4,0,0,0
1552,11.6,18.8,0.2,1.0,1.2,22.5,24.0,292.5,112.5,15.0,6.0,89.0,67.0,1029.6,1025.7,0.0,0.0,12.8,18.2,0,0,0
1553,12.8,16.8,0.2,0.6,0.0,202.5,24.0,292.5,112.5,13.0,6.0,91.0,94.0,1022.3,1018.7,0.0,0.0,14.9,15.8,0,1,1
1554,14.0,15.3,27.4,1.6,0.0,157.5,24.0,292.5,157.5,11.0,15.0,96.0,94.0,1014.6,1010.6,0.0,0.0,14.2,15.2,1,1,1
1555,12.8,20.6,11.2,0.2,8.1,270.0,35.0,270.0,292.5,13.0,9.0,91.0,57.0,1004.2,1000.4,0.0,0.0,14.3,18.7,1,0,0
1556,9.0,16.1,0.0,4.2,4.0,157.5,76.0,292.5,270.0,15.0,33.0,53.0,64.0,1000.4,1000.7,0.0,0.0,12.0,12.4,0,1,1
1557,10.4,16.0,19.2,2.6,5.0,180.0,72.0,202.5,157.5,28.0,28.0,70.0,79.0,1016.1,1017.9,0.0,0.0,14.0,13.7,1,1,1
1558,9.1,17.7,6.8,1.6,9.1,247.5,39.0,270.0,157.5,24.0,17.0,68.0,42.0,1023.2,1021.2,0.0,0.0,10.4,17.4,1,0,0
1559,6.4,18.0,0.0,2.6,9.6,270.0,31.0,270.0,72.5,20.0,6.0,71.0,46.0,1026.0,1023.8,0.0,0.0,8.6,16.6,0,0,0
1560,6.6,18.3,0.0,2.0,9.5,270.0,31.0,270.0,337.5,24.0,4.0,78.0,44.0,1026.7,1024.0,0.0,0.0,8.3,17.6,0,1,0
1561,8.3,14.2,2.4,0.2,0.2,135.0,30.0,270.0,247.5,15.0,6.0,87.0,87.0,1026.2,1023.4,0.0,0.0,10.0,13.6,1,1,1
1562,9.9,16.1,76.4,4.2,0.0,135.0,41.0,270.0,225.0,20.0,15.0,96.0,96.0,1022.5,1020.4,0.0,0.0,11.8,13.0,1,1,1
1563,11.7,19.3,49.4,2.4,5.7,135.0,50.0,135.0,180.0,22.0,24.0,71.0,66.0,1020.5,1018.5,0.0,0.0,16.1,17.4,1,1,1
1564,10.7,15.4,8.6,1.6,1.5,225.0,30.0,292.5,270.0,13.0,11.0,95.0,91.0,1021.1,1019.2,0.0,0.0,12.1,14.8,1,1,1
1565,11.2,19.4,13.8,1.2,5.6,292.5,22.0,270.0,0.0,15.0,0.0,93.0,65.0,1019.4,1016.4,0.0,0.0,12.9,17.5,1,0,0
1566,11.4,20.9,0.0,1.6,3.5,0.0,24.0,270.0,22.5,11.0,13.0,89.0,52.0,1016.7,1013.2,0.0,0.0,11.8,20.4,0,0,0
1567,11.7,13.9,0.4,1.8,0.0,270.0,26.0,270.0,22.5,13.0,9.0,88.0,91.0,1018.2,1014.2,0.0,0.0,12.0,13.8,0,1,1
1568,10.1,18.5,8.4,0.8,9.7,270.0,50.0,270.0,270.0,15.0,30.0,68.0,38.0,1018.8,1016.6,0.0,0.0,12.1,18.3,1,0,0
1569,9.8,19.8,0.0,3.4,9.6,247.5,30.0,292.5,270.0,19.0,17.0,66.0,36.0,1022.1,1019.7,0.0,0.0,11.6,19.0,0,0,0
1570,8.6,19.2,0.0,2.2,9.7,247.5,54.0,270.0,247.5,13.0,28.0,65.0,37.0,1019.6,1017.7,0.0,0.0,11.4,19.0,0,0,0
1571,7.3,18.1,0.0,4.4,9.6,270.0,26.0,292.5,45.0,13.0,4.0,74.0,45.0,1022.8,1017.9,0.0,0.0,9.1,17.2,0,0,0
1572,8.4,18.7,0.0,2.6,1.4,0.0,35.0,315.0,22.5,2.0,17.0,70.0,47.0,1016.4,1010.7,0.0,0.0,10.7,18.4,0,0,0
1573,10.7,17.2,0.0,5.0,1.2,315.0,61.0,337.5,292.5,19.0,20.0,44.0,56.0,1006.6,1007.9,0.0,0.0,16.4,14.8,0,0,1
1574,8.0,17.0,0.0,2.0,9.6,247.5,43.0,270.0,247.5,17.0,15.0,66.0,32.0,1022.2,1021.2,0.0,0.0,9.3,16.2,0,0,0
1575,6.9,18.3,0.0,3.2,9.8,270.0,37.0,292.5,247.5,17.0,19.0,55.0,38.0,1028.1,1026.1,0.0,0.0,9.9,18.1,0,0,0
1576,6.5,19.4,0.0,2.2,9.8,247.5,39.0,270.0,247.5,19.0,22.0,73.0,0.0,1027.9,1023.7,0.0,0.0,8.6,19.2,0,1,0
1577,8.6,13.7,8.8,2.0,0.0,180.0,37.0,180.0,180.0,11.0,15.0,84.0,87.0,1030.7,1029.5,0.0,0.0,12.8,12.9,1,1,1
1578,9.7,17.6,9.4,2.0,5.7,157.5,28.0,202.5,135.0,7.0,15.0,84.0,58.0,1031.7,1028.6,0.0,0.0,12.4,15.8,1,0,0
1579,9.0,18.5,0.0,1.0,4.6,270.0,26.0,270.0,112.5,19.0,9.0,89.0,66.0,1026.1,1020.8,0.0,0.0,10.5,16.8,0,1,0
1580,10.4,19.0,1.6,2.4,6.7,22.5,24.0,270.0,72.5,13.0,13.0,91.0,70.0,1016.1,1010.9,0.0,0.0,12.3,17.9,1,0,0
1581,10.1,20.0,0.0,2.0,7.3,337.5,30.0,270.0,315.0,19.0,13.0,79.0,41.0,1013.6,1011.4,0.0,0.0,12.1,18.0,0,0,0
1582,9.9,16.1,0.0,3.0,5.9,247.5,44.0,270.0,270.0,15.0,28.0,69.0,28.0,1016.2,1013.4,6.0,2.0,10.4,15.8,0,0,0
1583,7.5,16.8,0.0,3.8,9.6,270.0,52.0,270.0,247.5,28.0,24.0,56.0,36.0,1016.0,1015.5,1.0,3.0,11.3,16.1,0,0,0
1584,7.7,16.8,0.0,2.8,9.5,0.0,0.0,270.0,180.0,20.0,19.0,61.0,40.0,1020.3,1018.1,1.0,5.0,9.6,15.8,0,0,0
1585,7.2,16.2,0.0,3.6,6.4,0.0,0.0,270.0,202.5,28.0,26.0,55.0,43.0,1024.6,1025.1,3.0,7.0,9.6,15.9,0,1,0
1586,8.7,14.9,4.0,2.6,4.5,202.5,44.0,270.0,202.5,17.0,24.0,75.0,72.0,1031.0,1030.1,5.0,7.0,10.7,13.6,1,1,1
1587,9.6,16.0,19.0,1.8,5.8,202.5,44.0,225.0,180.0,17.0,22.0,89.0,52.0,1033.1,1031.4,4.0,2.0,11.0,15.3,1,1,0
1588,8.7,15.1,1.2,2.4,0.7,270.0,31.0,270.0,225.0,24.0,11.0,86.0,71.0,1032.5,1030.5,7.0,7.0,9.9,13.9,1,0,1
1589,9.1,18.0,0.2,0.8,8.1,270.0,26.0,270.0,90.0,19.0,11.0,81.0,57.0,1031.2,1028.2,2.0,2.0,10.4,16.6,0,0,0
1590,8.3,17.0,0.0,1.2,9.6,72.5,24.0,292.5,45.0,15.0,13.0,90.0,67.0,1030.4,1026.6,3.0,5.0,9.3,16.7,0,0,0
1591,8.4,18.0,0.0,1.8,2.4,45.0,44.0,270.0,22.5,9.0,22.0,92.0,67.0,1026.6,1021.1,7.0,7.0,10.2,17.6,0,1,0
1592,10.2,20.6,5.4,3.4,8.6,270.0,31.0,292.5,315.0,11.0,15.0,76.0,44.0,1020.1,1017.6,1.0,5.0,13.2,20.1,1,0,0
1593,11.6,17.3,0.0,3.0,0.2,337.5,31.0,270.0,22.5,9.0,9.0,80.0,79.0,1017.5,1012.7,7.0,8.0,13.0,17.1,0,0,1
1594,12.9,22.9,0.2,0.4,6.3,0.0,39.0,315.0,0.0,15.0,26.0,74.0,62.0,1011.6,1008.0,5.0,6.0,17.2,21.3,0,0,0
1595,11.1,20.2,0.0,3.2,9.5,315.0,39.0,270.0,292.5,13.0,19.0,73.0,31.0,1013.2,1009.7,2.0,1.0,13.4,19.1,0,0,0
1596,9.0,18.2,0.0,5.0,10.0,247.5,46.0,292.5,247.5,9.0,17.0,52.0,33.0,1016.9,1016.9,1.0,1.0,12.2,17.8,0,0,0
1597,9.4,20.3,0.0,2.6,9.9,270.0,43.0,270.0,72.5,24.0,11.0,62.0,36.0,1027.5,1025.4,0.0,0.0,11.3,18.3,0,0,0
1598,8.1,21.0,0.0,3.6,9.7,0.0,35.0,292.5,0.0,13.0,17.0,82.0,34.0,1026.5,1021.5,1.0,0.0,9.8,20.4,0,0,0
1599,9.3,20.7,0.0,3.2,7.9,247.5,31.0,270.0,225.0,20.0,13.0,70.0,33.0,1019.4,1015.8,4.0,2.0,10.5,20.2,0,0,0
1600,8.7,15.4,0.0,3.6,5.4,180.0,50.0,270.0,202.5,26.0,31.0,63.0,50.0,1020.2,1020.3,4.0,5.0,10.8,14.6,0,0,0
1601,5.8,17.3,0.0,2.8,9.8,202.5,35.0,270.0,202.5,22.0,19.0,65.0,38.0,1025.9,1024.7,1.0,1.0,8.1,16.6,0,1,0
1602,8.1,14.9,5.0,2.0,1.4,202.5,52.0,202.5,202.5,17.0,22.0,81.0,54.0,1029.3,1028.5,8.0,7.0,13.3,14.8,1,1,1
1603,9.7,16.9,2.6,3.6,6.8,135.0,48.0,270.0,180.0,20.0,20.0,92.0,62.0,1029.6,1027.6,6.0,6.0,10.6,16.2,1,1,0
1604,9.5,18.3,2.6,3.4,0.0,157.5,48.0,292.5,202.5,17.0,19.0,85.0,78.0,1029.2,1026.9,6.0,7.0,11.8,14.5,1,1,1
1605,10.4,14.0,6.8,2.4,0.6,270.0,26.0,270.0,202.5,17.0,11.0,95.0,85.0,1027.9,1025.6,7.0,7.0,11.2,13.6,1,1,1
1606,8.7,19.6,4.4,0.2,6.5,0.0,30.0,270.0,72.5,17.0,20.0,93.0,50.0,1023.9,1019.3,8.0,2.0,10.0,18.0,1,0,0
1607,10.0,19.5,0.0,3.8,3.9,337.5,31.0,0.0,45.0,13.0,7.0,57.0,48.0,1015.4,1011.3,6.0,7.0,14.7,17.8,0,0,0
1608,8.7,17.4,0.4,2.4,10.0,270.0,41.0,270.0,270.0,15.0,20.0,74.0,32.0,1012.6,1009.8,0.0,3.0,11.3,17.0,0,0,0
1609,7.8,19.4,0.0,4.0,9.7,247.5,44.0,270.0,180.0,22.0,11.0,68.0,45.0,1016.2,1015.7,1.0,4.0,9.8,16.7,0,0,0
1610,8.4,16.2,0.0,1.6,7.1,180.0,39.0,292.5,180.0,17.0,20.0,66.0,45.0,1022.5,1021.6,1.0,6.0,11.5,16.1,0,0,0
1611,7.3,15.9,0.0,4.0,10.0,202.5,54.0,270.0,202.5,24.0,28.0,54.0,36.0,1024.2,1022.2,1.0,1.0,9.6,15.3,0,1,0
1612,7.5,16.1,4.4,3.0,6.3,225.0,44.0,270.0,202.5,26.0,24.0,60.0,52.0,1025.8,1022.9,6.0,6.0,9.9,13.7,1,0,0
1613,7.0,16.2,0.0,2.4,8.3,202.5,43.0,270.0,180.0,22.0,22.0,62.0,38.0,1022.5,1019.5,2.0,2.0,9.5,15.7,0,0,0
1614,6.5,17.4,0.0,4.2,9.6,270.0,44.0,270.0,135.0,26.0,9.0,58.0,37.0,1022.3,1018.5,1.0,3.0,9.2,15.8,0,0,0
1615,6.8,18.5,0.0,3.6,7.7,292.5,31.0,270.0,315.0,9.0,11.0,58.0,32.0,1017.8,1014.4,7.0,1.0,9.7,18.1,0,0,0
1616,7.2,20.8,0.0,2.4,10.2,270.0,35.0,270.0,315.0,22.0,6.0,60.0,27.0,1017.9,1014.3,3.0,2.0,9.9,20.3,0,0,0
1617,9.3,21.6,0.0,1.6,7.7,247.5,44.0,270.0,270.0,17.0,15.0,50.0,27.0,1016.1,1011.3,1.0,7.0,12.2,19.8,0,0,0
1618,11.6,19.4,0.0,7.2,10.2,202.5,46.0,0.0,225.0,2.0,17.0,45.0,22.0,1014.8,1014.9,1.0,1.0,14.3,18.4,0,0,0
1619,6.8,18.6,0.0,3.2,10.2,270.0,33.0,270.0,292.5,22.0,6.0,54.0,25.0,1024.4,1021.3,1.0,0.0,9.8,18.2,0,0,0
1620,5.6,22.5,0.0,3.6,10.6,270.0,30.0,270.0,270.0,17.0,9.0,55.0,26.0,1022.0,1015.2,1.0,1.0,9.5,21.4,0,0,0
1621,9.5,19.8,0.0,3.4,6.6,270.0,63.0,292.5,247.5,9.0,31.0,51.0,18.0,1014.7,1009.9,7.0,2.0,13.5,18.9,0,0,0
1622,7.6,14.9,0.0,5.0,3.8,180.0,93.0,270.0,202.5,31.0,26.0,42.0,76.0,1015.4,1016.6,3.0,7.0,10.4,12.2,0,1,1
1623,9.8,15.6,3.2,5.9,1.5,202.5,67.0,202.5,180.0,30.0,37.0,0.0,0.0,1020.7,1020.5,6.0,5.0,13.1,15.3,1,1,0
1624,11.1,15.1,5.4,4.2,4.4,202.5,57.0,180.0,202.5,22.0,24.0,0.0,0.0,1025.3,1024.5,7.0,7.0,12.3,14.7,1,0,0
1625,9.6,18.8,0.0,3.0,8.1,247.5,33.0,270.0,90.0,19.0,15.0,0.0,0.0,1027.2,1022.6,4.0,1.0,11.1,16.6,0,0,0
1626,7.4,18.6,0.2,2.8,6.3,270.0,30.0,270.0,292.5,22.0,7.0,0.0,34.0,1021.7,1017.5,6.0,7.0,10.2,18.4,0,0,0
1627,10.2,22.2,0.0,4.6,6.0,292.5,30.0,292.5,0.0,19.0,11.0,48.0,35.0,1016.8,1011.5,2.0,7.0,14.6,20.1,0,0,0
1628,11.7,20.6,0.0,2.0,9.2,270.0,35.0,270.0,90.0,26.0,19.0,47.0,43.0,1014.7,1010.7,1.0,2.0,13.5,17.4,0,0,0
1629,11.1,22.2,0.0,5.8,8.3,270.0,76.0,0.0,292.5,19.0,37.0,36.0,35.0,1007.7,1004.3,1.0,6.0,15.9,14.5,0,0,0
1630,9.6,18.1,0.0,6.6,10.4,270.0,61.0,315.0,270.0,30.0,33.0,45.0,33.0,1007.0,1007.4,2.0,4.0,12.7,17.9,0,0,0
1631,9.7,20.1,0.0,6.0,10.0,247.5,37.0,270.0,90.0,20.0,17.0,54.0,43.0,1020.3,1019.1,1.0,2.0,13.4,16.9,0,0,0
1632,7.5,17.8,0.0,3.2,10.7,270.0,24.0,270.0,90.0,19.0,17.0,62.0,47.0,1024.3,1019.1,3.0,1.0,10.1,16.0,0,0,0
1633,8.7,22.2,0.0,2.6,9.2,22.5,31.0,292.5,72.5,13.0,19.0,70.0,36.0,1020.6,1016.0,5.0,1.0,11.0,19.0,0,0,0
1634,10.6,24.7,0.0,3.8,9.1,0.0,0.0,292.5,72.5,9.0,19.0,59.0,54.0,1015.5,1010.4,6.0,6.0,16.1,20.8,0,0,0
1635,16.1,29.2,0.0,6.4,6.9,315.0,91.0,292.5,315.0,17.0,41.0,45.0,25.0,1009.5,1005.9,7.0,7.0,22.2,26.3,0,1,0
1636,12.4,19.3,10.2,7.8,11.0,270.0,67.0,292.5,292.5,31.0,33.0,36.0,23.0,1014.2,1011.8,1.0,1.0,13.6,18.9,1,0,0
1637,10.7,20.7,0.0,6.4,10.7,270.0,41.0,292.5,292.5,15.0,6.0,42.0,26.0,1018.0,1015.5,1.0,1.0,13.8,20.0,0,0,0
1638,8.3,20.9,0.0,4.4,10.0,270.0,33.0,270.0,90.0,19.0,15.0,48.0,41.0,1018.7,1016.9,3.0,3.0,11.7,17.2,0,0,0
1639,7.9,19.5,0.0,3.8,10.5,270.0,31.0,292.5,72.5,17.0,20.0,56.0,0.0,1025.0,1022.2,2.0,1.0,10.8,17.9,0,0,0
1640,9.0,18.5,0.0,4.0,9.7,45.0,31.0,270.0,45.0,9.0,19.0,0.0,0.0,1024.1,1019.9,1.0,6.0,12.0,17.8,0,0,0
1641,9.4,22.5,0.0,4.2,7.2,0.0,0.0,112.5,45.0,6.0,17.0,0.0,59.0,1017.5,1010.4,7.0,7.0,15.4,19.0,0,0,0
1642,12.0,22.1,0.0,5.0,9.5,315.0,54.0,270.0,292.5,9.0,30.0,47.0,18.0,1010.5,1008.9,5.0,6.0,17.2,21.2,0,0,0
1643,9.7,18.4,0.0,6.2,7.6,202.5,59.0,270.0,270.0,26.0,24.0,39.0,24.0,1016.6,1013.7,1.0,6.0,12.8,16.6,0,0,0
1644,5.5,17.6,0.4,5.0,9.6,180.0,61.0,270.0,180.0,24.0,31.0,45.0,38.0,1021.9,1020.2,1.0,6.0,10.5,16.2,0,0,0
1645,7.2,20.7,0.8,3.8,11.2,270.0,31.0,270.0,72.5,20.0,19.0,61.0,45.0,1024.3,1019.9,1.0,1.0,12.1,17.0,0,0,0
1646,7.5,22.8,0.0,3.4,10.8,292.5,28.0,270.0,90.0,17.0,15.0,52.0,37.0,1022.2,1019.8,0.0,1.0,13.3,19.6,0,0,0
1647,9.7,24.4,0.2,4.0,9.9,270.0,28.0,270.0,90.0,19.0,17.0,55.0,33.0,1022.9,1019.6,5.0,1.0,13.6,21.4,0,0,0
1648,11.1,28.3,0.0,5.2,10.6,337.5,57.0,337.5,337.5,15.0,31.0,28.0,13.0,1016.0,1007.3,1.0,0.0,20.8,27.5,0,0,0
1649,18.4,27.9,0.0,13.4,10.7,315.0,54.0,292.5,292.5,28.0,22.0,28.0,10.0,1007.7,1005.3,0.0,0.0,21.5,27.6,0,0,0
1650,16.4,21.7,0.0,10.8,8.7,270.0,72.0,292.5,292.5,20.0,39.0,22.0,22.0,1005.8,1006.2,0.0,5.0,21.3,18.4,0,0,0
1651,11.3,21.0,0.0,6.6,10.8,270.0,59.0,270.0,247.5,30.0,28.0,39.0,31.0,1014.5,1012.8,1.0,1.0,15.0,20.4,0,0,0
1652,11.6,21.7,0.0,5.2,11.0,247.5,35.0,270.0,112.5,24.0,13.0,0.0,0.0,1021.3,1021.4,2.0,1.0,17.1,20.2,0,0,0
1653,9.5,21.2,0.0,5.2,10.9,22.5,39.0,270.0,45.0,13.0,24.0,0.0,39.0,1025.3,1020.0,1.0,2.0,15.4,20.8,0,0,0
1654,12.6,21.8,0.0,5.4,8.7,180.0,39.0,292.5,157.5,17.0,17.0,66.0,51.0,1025.0,1022.4,7.0,1.0,16.4,21.0,0,0,0
1655,11.0,21.3,0.0,3.8,10.2,45.0,43.0,270.0,45.0,11.0,20.0,66.0,67.0,1023.1,1015.7,6.0,1.0,15.8,19.6,0,0,0
1656,14.0,24.7,0.0,5.6,2.7,202.5,63.0,0.0,180.0,20.0,33.0,39.0,83.0,1006.2,1007.3,4.0,8.0,21.0,15.0,0,1,1
1657,7.9,18.5,3.8,3.0,11.3,247.5,37.0,270.0,112.5,20.0,17.0,50.0,36.0,1019.6,1017.1,1.0,1.0,13.5,16.9,1,0,0
1658,9.2,20.1,0.0,5.2,10.7,157.5,37.0,270.0,135.0,19.0,19.0,54.0,44.0,1024.9,1023.5,1.0,1.0,15.6,19.8,0,0,0
1659,10.5,21.0,0.0,3.2,10.3,22.5,41.0,0.0,45.0,19.0,24.0,57.0,54.0,1021.9,1016.3,3.0,3.0,17.5,18.5,0,0,0
1660,14.2,20.9,0.0,5.4,6.0,157.5,39.0,180.0,157.5,19.0,26.0,71.0,61.0,1019.4,1016.9,7.0,6.0,16.4,19.4,0,0,0
1661,12.4,20.6,0.0,3.6,7.7,90.0,37.0,270.0,90.0,9.0,20.0,63.0,66.0,1018.4,1013.8,1.0,5.0,17.9,18.2,0,1,0
1662,11.1,22.9,3.6,3.8,11.1,270.0,35.0,292.5,112.5,11.0,17.0,57.0,45.0,1016.0,1014.4,1.0,3.0,17.2,20.1,1,0,0
1663,12.1,20.5,0.2,6.0,9.4,72.5,30.0,270.0,90.0,13.0,22.0,73.0,60.0,1019.3,1014.7,6.0,2.0,15.6,19.7,0,0,0
1664,13.8,22.2,0.0,4.4,4.6,247.5,37.0,22.5,72.5,4.0,13.0,83.0,46.0,1012.7,1009.8,7.0,1.0,15.5,21.9,0,0,0
1665,12.4,22.7,0.8,4.8,10.9,112.5,33.0,292.5,135.0,11.0,17.0,49.0,50.0,1016.2,1013.1,1.0,1.0,19.0,20.9,0,0,0
1666,11.2,23.8,0.0,4.4,11.1,202.5,39.0,202.5,22.5,2.0,17.0,64.0,46.0,1011.5,1005.4,0.0,1.0,17.8,23.5,0,0,0
1667,13.5,24.4,0.0,8.2,11.2,270.0,48.0,247.5,90.0,26.0,17.0,31.0,29.0,1012.6,1010.6,1.0,1.0,17.3,21.7,0,0,0
1668,12.0,19.1,0.2,3.2,3.8,112.5,33.0,270.0,112.5,13.0,26.0,51.0,63.0,1022.1,1020.0,2.0,6.0,15.0,16.8,0,0,0
1669,14.6,20.7,0.4,4.2,8.3,72.5,44.0,180.0,72.5,4.0,33.0,67.0,59.0,1022.5,1019.0,6.0,1.0,17.8,19.6,0,0,0
1670,14.1,22.8,0.2,6.8,6.7,22.5,46.0,22.5,45.0,6.0,19.0,58.0,59.0,1018.7,1013.5,6.0,5.0,19.4,21.0,0,0,0
1671,18.9,33.2,0.0,6.4,6.0,337.5,65.0,72.5,315.0,22.0,22.0,63.0,29.0,1009.7,1003.5,5.0,7.0,21.7,31.2,0,1,0
1672,17.3,22.8,13.2,9.2,0.0,270.0,69.0,292.5,270.0,33.0,39.0,51.0,22.0,1005.8,1006.9,6.0,7.0,20.4,20.9,1,0,1
1673,9.9,22.4,0.0,8.4,11.5,270.0,48.0,247.5,112.5,31.0,26.0,29.0,30.0,1019.2,1018.0,0.0,1.0,15.4,20.3,0,0,0
1674,9.8,19.9,0.0,6.8,9.8,157.5,30.0,292.5,90.0,11.0,20.0,51.0,53.0,1027.9,1025.5,1.0,1.0,16.4,18.0,0,0,0
1675,12.7,20.3,0.6,5.0,10.6,270.0,26.0,180.0,90.0,11.0,17.0,58.0,45.0,1032.7,1029.2,4.0,1.0,17.5,18.5,0,0,0
1676,11.2,27.8,0.2,5.8,11.3,22.5,31.0,270.0,90.0,13.0,7.0,53.0,40.0,1026.3,1020.5,1.0,7.0,18.7,24.0,0,0,0
1677,14.5,32.2,0.0,7.2,11.4,292.5,37.0,270.0,292.5,9.0,11.0,39.0,16.0,1018.8,1013.1,0.0,0.0,23.9,31.9,0,0,0
1678,20.0,34.2,0.0,10.8,10.3,270.0,57.0,270.0,157.5,22.0,28.0,22.0,59.0,1014.0,1013.0,0.0,5.0,27.9,22.8,0,0,0
1679,15.6,18.3,0.0,7.6,0.0,45.0,48.0,112.5,45.0,9.0,11.0,90.0,81.0,1019.2,1014.6,8.0,7.0,16.0,17.2,0,1,1
1680,12.7,20.6,3.0,3.2,11.2,202.5,57.0,225.0,157.5,17.0,28.0,39.0,32.0,1013.8,1013.7,1.0,1.0,16.1,19.3,1,0,0
1681,13.6,18.2,0.2,7.8,5.9,157.5,35.0,337.5,112.5,7.0,19.0,60.0,46.0,1017.1,1013.4,6.0,6.0,15.3,17.5,0,0,0
1682,12.1,19.6,0.0,3.8,9.0,180.0,33.0,157.5,112.5,7.0,19.0,67.0,52.0,1012.8,1011.1,7.0,6.0,13.8,17.1,0,0,0
1683,11.1,25.7,0.0,5.2,11.3,90.0,33.0,270.0,90.0,20.0,26.0,0.0,32.0,1011.7,1007.5,1.0,1.0,0.0,22.9,0,1,0
1684,13.5,19.0,9.8,6.8,3.6,247.5,50.0,135.0,90.0,4.0,9.0,83.0,58.0,1005.4,1004.1,8.0,7.0,14.6,18.2,1,1,0
1685,8.5,16.0,3.4,2.0,4.3,202.5,74.0,270.0,202.5,35.0,22.0,84.0,87.0,1006.3,1010.7,5.0,7.0,8.7,12.2,1,1,1
1686,8.6,20.1,4.4,4.0,11.0,135.0,35.0,270.0,135.0,26.0,20.0,47.0,39.0,1019.8,1019.3,1.0,1.0,14.3,18.9,1,0,0
1687,12.4,19.5,0.2,4.8,8.8,112.5,28.0,292.5,112.5,13.0,20.0,77.0,52.0,1025.6,1024.0,7.0,1.0,14.0,18.5,0,0,0
1688,11.4,23.9,0.0,6.4,11.6,22.5,46.0,270.0,45.0,9.0,19.0,65.0,41.0,1024.9,1020.9,0.0,2.0,16.3,23.2,0,0,0
1689,15.4,34.1,0.0,7.2,9.6,22.5,43.0,112.5,90.0,6.0,22.0,43.0,23.0,1018.4,1013.9,7.0,2.0,20.9,30.7,0,0,0
1690,20.3,21.8,0.0,11.4,11.7,202.5,39.0,135.0,112.5,22.0,24.0,62.0,46.0,1016.4,1016.4,5.0,6.0,21.7,20.8,0,0,0
1691,16.6,21.5,0.0,7.4,8.2,72.5,41.0,72.5,45.0,15.0,22.0,58.0,56.0,1022.7,1019.6,7.0,1.0,19.4,20.4,0,0,0
1692,15.9,25.6,0.0,6.6,9.8,45.0,31.0,292.5,90.0,11.0,19.0,78.0,56.0,1016.4,1011.6,7.0,4.0,17.7,24.1,0,0,0
1693,16.6,33.8,0.0,6.8,11.8,157.5,56.0,292.5,180.0,22.0,33.0,44.0,57.0,1007.8,1008.5,1.0,2.0,22.8,24.6,0,0,0
1694,14.9,27.4,0.0,5.0,5.0,180.0,46.0,270.0,292.5,13.0,20.0,66.0,23.0,1013.7,1009.5,4.0,7.0,19.9,26.9,0,0,0
1695,15.1,18.7,0.0,6.0,6.6,157.5,80.0,157.5,180.0,30.0,39.0,68.0,40.0,1016.2,1019.7,7.0,2.0,15.6,18.0,0,1,0
1696,11.8,19.5,7.4,2.0,10.1,157.5,41.0,135.0,112.5,19.0,20.0,56.0,41.0,1027.4,1026.5,6.0,3.0,15.7,18.3,1,0,0
1697,11.7,23.0,0.2,6.0,11.6,45.0,46.0,270.0,45.0,11.0,24.0,57.0,48.0,1024.3,1017.7,1.0,2.0,17.3,21.0,0,0,0
1698,13.8,25.6,0.0,8.2,10.5,45.0,30.0,270.0,90.0,9.0,19.0,63.0,46.0,1013.0,1006.6,3.0,6.0,18.2,24.8,0,0,0
